department,product_name,seller_unit,price,discount,upc,url
Cleaning and Organization,Ziploc Smart Snap Rectangle Food Storage Containers,1.5 qt,$4.49,,0002570000767,https://www.kroger.com/p/ziploc-smart-snap-rectangle-food-storage-containers/0002570000767?fulfillment=PICKUP
Cleaning and Organization,Command Damage-Free Medium Picture Hanging Strips,4 ct,4.31,,0005114132101,https://www.kroger.com/p/command-damage-free-medium-picture-hanging-strips/0005114132101?fulfillment=PICKUP
Cleaning and Organization,Command Damage-Free White/Gray Broom Gripper,1 ct,7.35,,0005114140947,https://www.kroger.com/p/command-damage-free-white-gray-broom-gripper/0005114140947?fulfillment=PICKUP
Cleaning and Organization,Command Damage-Free Hanging Mini Clear Hooks,,,,0005114134693,https://www.kroger.com/p/command-damage-free-hanging-mini-clear-hooks/0005114134693?fulfillment=PICKUP
Cleaning and Organization,Command Damage-Free Medium Designer Hooks - White,2 pk,3.43,,0005113176908,https://www.kroger.com/p/command-damage-free-medium-designer-hooks-white/0005113176908?fulfillment=PICKUP
Cleaning and Organization,Scotch-Brite Lint Roller - Black,4 in x 31.4 ft,3.99,,0005114123489,https://www.kroger.com/p/scotch-brite-lint-roller-black/0005114123489?fulfillment=PICKUP
Cleaning and Organization,Command Damage-Free Large White Picture Hanging Strips,4 pk,4.79,,0005114132269,https://www.kroger.com/p/command-damage-free-large-white-picture-hanging-strips/0005114132269?fulfillment=PICKUP
Pantry,Sara Lee Honey Wheat Sandwich Bread,20 oz,$4.49,,0007294560136,https://www.kroger.com/p/sara-lee-honey-wheat-sandwich-bread/0007294560136?fulfillment=PICKUP
Cleaning and Organization,Command Damage-Free Hanging Medium White Designer Hooks,6 pk,9.35,,0005114123271,https://www.kroger.com/p/command-damage-free-hanging-medium-white-designer-hooks/0005114123271?fulfillment=PICKUP
Pantry,Campbell's Cream of Chicken Condensed Soup,10.5 oz,1.25, 4 For $5.00,0005100001031,https://www.kroger.com/p/campbell-s-cream-of-chicken-condensed-soup/0005100001031?fulfillment=PICKUP
Pantry,Campbell's Chicken Noodle Condensed Soup,4 cans / 10.75 oz,4.49,,0005100012938,https://www.kroger.com/p/campbell-s-chicken-noodle-condensed-soup/0005100012938?fulfillment=PICKUP
Pantry,Nestle Carnation Evaporated Milk Vitamin D Added,12 fl oz,2.00, 2 For $4.00,0005000001011,https://www.kroger.com/p/nestle-carnation-evaporated-milk-vitamin-d-added/0005000001011?fulfillment=PICKUP
Pantry,Ocean Spray Jellied Cranberry Sauce,14 oz,2.00,,0003120001605,https://www.kroger.com/p/ocean-spray-jellied-cranberry-sauce/0003120001605?fulfillment=PICKUP
Pantry,Doritos Cool Ranch Flavored Tortilla Chips,9.25 oz,4.49,,0002840051631,https://www.kroger.com/p/doritos-cool-ranch-flavored-tortilla-chips/0002840051631?fulfillment=PICKUP
Pantry,Lay's Classic Potato Chips,8 oz,$3.99, $1.99 each when you buy 4,0002840019914,https://www.kroger.com/p/lay-s-classic-potato-chips/0002840019914?fulfillment=PICKUP
Pantry,Campbell's Condensed Cream of Mushroom Soup,10.5 oz,1.25, 4 For $5.00,0005100001261,https://www.kroger.com/p/campbell-s-condensed-cream-of-mushroom-soup/0005100001261?fulfillment=PICKUP
Pantry,Doritos Nacho Cheese Flavored Tortilla Chips,9.25 oz,4.49,,0002840051646,https://www.kroger.com/p/doritos-nacho-cheese-flavored-tortilla-chips/0002840051646?fulfillment=PICKUP
Pantry,Ritz Original Crackers,13.7 oz,3.49, $2.49 each when you buy 2,0004400003111,https://www.kroger.com/p/ritz-original-crackers/0004400003111?fulfillment=PICKUP
Pantry,Smidge and Spoon Granulated Sugar,4 lb,$2.89,,0001111083805,https://www.kroger.com/p/smidge-and-spoon-granulated-sugar/0001111083805?fulfillment=PICKUP
Home Décor,Tuscany Candle Mahogany Suede Scented Jar Candle,18 oz,,,0064412469647,https://www.kroger.com/p/tuscany-candle-mahogany-suede-scented-jar-candle/0064412469647?fulfillment=PICKUP
Home Décor,Tuscany Candle Kitchen Spice Scented Triple Pour Jar Candle,14 oz,,,0064412467887,https://www.kroger.com/p/tuscany-candle-kitchen-spice-scented-triple-pour-jar-candle/0064412467887?fulfillment=PICKUP
Home Décor,Tuscany Candle Vineyard Retreat Scented Triple Pour Jar Candle,18 oz,,,0064412451427,https://www.kroger.com/p/tuscany-candle-vineyard-retreat-scented-triple-pour-jar-candle/0064412451427?fulfillment=PICKUP
Home Décor,St. Jude Candle Company Saint Jude Glass Jar Candle White,1 ct,$2.49,,0081052101102,https://www.kroger.com/p/st-jude-candle-company-saint-jude-glass-jar-candle-white/0081052101102?fulfillment=PICKUP
Craft & Hobby,Star Wars Mandalorian Perler Kit,1 ct,6.00,,0004853354509,https://www.kroger.com/p/star-wars-mandalorian-perler-kit/0004853354509?fulfillment=PICKUP
Craft & Hobby,SINGER Safety Pins Value Pack - Silver/Gold,225 pk,$8.99,,0007569100205,https://www.kroger.com/p/singer-safety-pins-value-pack-silver-gold/0007569100205?fulfillment=PICKUP
Craft & Hobby,Magic Mixies Mixlings Tap & Reveal Cauldron,1,41.25,,0063099614660,https://www.kroger.com/p/magic-mixies-mixlings-tap-reveal-cauldron/0063099614660?fulfillment=PICKUP
Craft & Hobby,Singer All-Purpose Polyester Thread - White,175 yd,$2.79,,0007569160100,https://www.kroger.com/p/singer-all-purpose-polyester-thread-white/0007569160100?fulfillment=PICKUP
Craft & Hobby,Singer Bent Fabric Scissors,1 ct / 8.5 in,$6.49,,0007569100445,https://www.kroger.com/p/singer-bent-fabric-scissors/0007569100445?fulfillment=PICKUP
Craft & Hobby,BIC Halloween Intensity Paint Markers,7 pk,$12.50,,0007033036743,https://www.kroger.com/p/bic-halloween-intensity-paint-markers/0007033036743?fulfillment=PICKUP
Craft & Hobby,Crayola Modeling Clay,,,,0007166200300,https://www.kroger.com/p/crayola-modeling-clay/0007166200300?fulfillment=PICKUP
Bedding,Harper Lane Charcoal/Rose Bed in a Bag Set - 9 Piece,Queen,$79.99,,0002116613287,https://www.kroger.com/p/harper-lane-charcoal-rose-bed-in-a-bag-set-9-piece/0002116613287?fulfillment=PICKUP
Craft & Hobby,SINGER All Purpose Polyester Thread - Black,150 yd,$2.79,,0007569160110,https://www.kroger.com/p/singer-all-purpose-polyester-thread-black/0007569160110?fulfillment=PICKUP
Bedding,Harper Lane Brown Velvet Plush Blanket,Full / Queen,$24.99,,0002116616593,https://www.kroger.com/p/harper-lane-brown-velvet-plush-blanket/0002116616593?fulfillment=PICKUP
Bedding,Harper Lane Mineral Blue Velvet Plush Blanket,Full / Queen,$24.99,,0002116616587,https://www.kroger.com/p/harper-lane-mineral-blue-velvet-plush-blanket/0002116616587?fulfillment=PICKUP
Bedding,Pillow Pets Spirit Riding Free Jumboz Pillow Pet,30 in,$79.99,,0081346101829,https://www.kroger.com/p/pillow-pets-spirit-riding-free-jumboz-pillow-pet/0081346101829?fulfillment=PICKUP
Bedding,Harper Lane Charcoal Velvet Plush Blanket,King,$29.99,,0002116616601,https://www.kroger.com/p/harper-lane-charcoal-velvet-plush-blanket/0002116616601?fulfillment=PICKUP
Dining,GoodCook Touch Santoku Slicing Knife,7 in,7.49," Buy 1, Get 1 50% OFF",0007675320393,https://www.kroger.com/p/goodcook-touch-santoku-slicing-knife/0007675320393?fulfillment=PICKUP
Dining,Brita Premium Filtering Water Bottle - Teal,26 oz,$21.99,,0006025836377,https://www.kroger.com/p/brita-premium-filtering-water-bottle-teal/0006025836377?fulfillment=PICKUP
Dining,Bradshaw Jumbo Straws,50 ct,$26.13,,0007675324990,https://www.kroger.com/p/bradshaw-jumbo-straws/0007675324990?fulfillment=PICKUP
Dining,Good Cook Touch Chef Knife - Black,1 ct,$16.99,,0007675320394,https://www.kroger.com/p/good-cook-touch-chef-knife-black/0007675320394?fulfillment=PICKUP
Dining,Everyday Living Steak Knife Set,2 pk,$5.49,,0004122602330,https://www.kroger.com/p/everyday-living-steak-knife-set/0004122602330?fulfillment=PICKUP
Dining,GoodCook Touch Winged Corkscrew,1 ct,$11.99," Buy 1, Get 1 50% OFF",0007675320318,https://www.kroger.com/p/goodcook-touch-winged-corkscrew/0007675320318?fulfillment=PICKUP
Dining,Farberware Stamped Stainless Steel Cutlery Set,12 pc,,,0004590800074,https://www.kroger.com/p/farberware-stamped-stainless-steel-cutlery-set/0004590800074?fulfillment=PICKUP
Dining,Everyday Living Knife Block Set,6 pc,$18.99,,0004122602527,https://www.kroger.com/p/everyday-living-knife-block-set/0004122602527?fulfillment=PICKUP
Dining,Everyday Living Kitchen Utility Knife - Black,1 ct,$4.69,,0004122668433,https://www.kroger.com/p/everyday-living-kitchen-utility-knife-black/0004122668433?fulfillment=PICKUP
Dining,Hammer + Axe Wooden Bottle Caddy with Opener,1 ct,9.00,,0084347915078,https://www.kroger.com/p/hammer-axe-wooden-bottle-caddy-with-opener/0084347915078?fulfillment=PICKUP
Dining,Everyday Living Reusable Straws,24 ct,$4.69,,0004122632599,https://www.kroger.com/p/everyday-living-reusable-straws/0004122632599?fulfillment=PICKUP
Dining,Farberware Cutlery Set,8 pc,9.00,,0004590814102,https://www.kroger.com/p/farberware-cutlery-set/0004590814102?fulfillment=PICKUP
Dining,Everyday Living Nonstick Santoku Knife - Orange,5 in,$9.99,,0004122610768,https://www.kroger.com/p/everyday-living-nonstick-santoku-knife-orange/0004122610768?fulfillment=PICKUP
Dining,Everyday Living Quick Cut Paring Knives - Black/Red,2 pk,$2.99,,0004122668435,https://www.kroger.com/p/everyday-living-quick-cut-paring-knives-black-red/0004122668435?fulfillment=PICKUP
Dining,Everyday Living Wing Corkscrew,1 ct,$9.47,,0004122668420,https://www.kroger.com/p/everyday-living-wing-corkscrew/0004122668420?fulfillment=PICKUP
Dining,Everyday Living Milkshake Straws - Assorted,50 ct,,,0004122607714,https://www.kroger.com/p/everyday-living-milkshake-straws-assorted/0004122607714?fulfillment=PICKUP
Dining,Everyday Living Paring Knives - Black,3 pk,$5.49,,0004122668434,https://www.kroger.com/p/everyday-living-paring-knives-black/0004122668434?fulfillment=PICKUP
Dining,Hefty Everyday Soak Proof White Foam 8.875 Inch Disposable Plates,130 ct,8.24,,0001370009130,https://www.kroger.com/p/hefty-everyday-soak-proof-white-foam-8-875-inch-disposable-plates/0001370009130?fulfillment=PICKUP
Dining,Handi-foil Extra Large Storage with Folded Lids,2 pk,6.99,,0005209204027,https://www.kroger.com/p/handi-foil-extra-large-storage-with-folded-lids/0005209204027?fulfillment=PICKUP
Dining,Everyday Living Flexible Drinking Straws - Assorted,100 ct,,,0004122668473,https://www.kroger.com/p/everyday-living-flexible-drinking-straws-assorted/0004122668473?fulfillment=PICKUP
Bedding,University of Mississippi Raschel Throw Blanket,1 ct,,,0080629320931,https://www.kroger.com/p/university-of-mississippi-raschel-throw-blanket/0080629320931?fulfillment=PICKUP
Bedding,Wrinkle Free Blue Sheets,1 Count,,,0004122671816,https://www.kroger.com/p/wrinkle-free-blue-sheets/0004122671816?fulfillment=PICKUP
Bedding,Wrinkle Free Queen Size Blue Sheets,6.5 in,,,0004122671831,https://www.kroger.com/p/wrinkle-free-queen-size-blue-sheets/0004122671831?fulfillment=PICKUP
Bedding,Earth Therapeutics Anti Stress Microwaveable Sinus Pillow,1 ct,$22.51,,0007337709178,https://www.kroger.com/p/earth-therapeutics-anti-stress-microwaveable-sinus-pillow/0007337709178?fulfillment=PICKUP
Bedding,Holiday Home Christmas Microplush Throw Happy Village,1 ct,,,0004122697217,https://www.kroger.com/p/holiday-home-christmas-microplush-throw-happy-village/0004122697217?fulfillment=PICKUP
Bedding,HD Designs Oversized Microplush Throw,1 ct,,,0004122697227,https://www.kroger.com/p/hd-designs-oversized-microplush-throw/0004122697227?fulfillment=PICKUP
Bedding,HD Designs Oversized Microplush Throw,1 ct,,,0004122697221,https://www.kroger.com/p/hd-designs-oversized-microplush-throw/0004122697221?fulfillment=PICKUP
Bedding,Holiday Home Christmas Microplush Throw Blue Windowpane,1 ct,,,0004122697215,https://www.kroger.com/p/holiday-home-christmas-microplush-throw-blue-windowpane/0004122697215?fulfillment=PICKUP
Bedding,HD Designs Oversized Microplush Throw,1 ct,,,0004122697220,https://www.kroger.com/p/hd-designs-oversized-microplush-throw/0004122697220?fulfillment=PICKUP
Bedding,HD Designs Oversized Microplush Throw,1 ct,,,0004122697222,https://www.kroger.com/p/hd-designs-oversized-microplush-throw/0004122697222?fulfillment=PICKUP
Bedding,Holiday Home Christmas Microplush Throw Mountain Sports,1 ct,,,0004122697218,https://www.kroger.com/p/holiday-home-christmas-microplush-throw-mountain-sports/0004122697218?fulfillment=PICKUP
Bedding,Holiday Home Christmas Microplush Throw Botanical,1 ct,,,0004122697214,https://www.kroger.com/p/holiday-home-christmas-microplush-throw-botanical/0004122697214?fulfillment=PICKUP
Bedding,Holiday Home Christmas Microplush Throw Black Windowpane,1 ct,,,0004122697213,https://www.kroger.com/p/holiday-home-christmas-microplush-throw-black-windowpane/0004122697213?fulfillment=PICKUP
Bedding,Holiday Home Christmas Microplush Throw Festive Gnome,1 ct,,,0004122697211,https://www.kroger.com/p/holiday-home-christmas-microplush-throw-festive-gnome/0004122697211?fulfillment=PICKUP
Craft & Hobby,Crayola Washable Watercolors Paint Set,1 ct,$4.69,,0007166200555,https://www.kroger.com/p/crayola-washable-watercolors-paint-set/0007166200555?fulfillment=PICKUP
Craft & Hobby,Crayola Scribble Scrubbie Ocean Pets Kit,4 pc,1.50,,0007166227483,https://www.kroger.com/p/crayola-scribble-scrubbie-ocean-pets-kit/0007166227483?fulfillment=PICKUP
Craft & Hobby,SINGER Seam Ripper & Tape Measure Combo,1 ct,$4.49,,0007569100106,https://www.kroger.com/p/singer-seam-ripper-tape-measure-combo/0007569100106?fulfillment=PICKUP
Craft & Hobby,Ucreate Sketch Diary,70 ct,$19.03,,0004517353007,https://www.kroger.com/p/ucreate-sketch-diary/0004517353007?fulfillment=PICKUP
Craft & Hobby,SINGER Sew-Quik Threaded Needles,13 pc,$4.29,,0007569101925,https://www.kroger.com/p/singer-sew-quik-threaded-needles/0007569101925?fulfillment=PICKUP
Craft & Hobby,Singer Assorted Hand Needles,45 pc,$3.19,,0007569101125,https://www.kroger.com/p/singer-assorted-hand-needles/0007569101125?fulfillment=PICKUP
Craft & Hobby,SINGER Polyester Hand Sewing Thread Spools - Assorted,12 pc,$3.79,,0007569160642,https://www.kroger.com/p/singer-polyester-hand-sewing-thread-spools-assorted/0007569160642?fulfillment=PICKUP
Craft & Hobby,American Greetings #6 Birthday Lettering Gift Bag,1 ct,,,0060503033613,https://www.kroger.com/p/american-greetings-6-birthday-lettering-gift-bag/0060503033613?fulfillment=PICKUP
Craft & Hobby,Rit All Purpose Liquid Dye - Black,8 fl oz,,,0088596788150,https://www.kroger.com/p/rit-all-purpose-liquid-dye-black/0088596788150?fulfillment=PICKUP
Craft & Hobby,Crayola Classic Washable Project Paint Set,,,,0007166211204,https://www.kroger.com/p/crayola-classic-washable-project-paint-set/0007166211204?fulfillment=PICKUP
Craft & Hobby,SINGER Deluxe Polyester Sewing Kit,34 pc,$5.99,,0007569100279,https://www.kroger.com/p/singer-deluxe-polyester-sewing-kit/0007569100279?fulfillment=PICKUP
Craft & Hobby,American Greetings #5 Birthday Cupcake Gift Bag,1 ct,,,0060503013679,https://www.kroger.com/p/american-greetings-5-birthday-cupcake-gift-bag/0060503013679?fulfillment=PICKUP
Craft & Hobby,American Greetings #12 All Occasion Red Tissue Paper,8 ct,,,0060503041625,https://www.kroger.com/p/american-greetings-12-all-occasion-red-tissue-paper/0060503041625?fulfillment=PICKUP
Craft & Hobby,Holiday Home Keg Curl Ribbon - Silver Metallic,70 ft,,,0004122608174,https://www.kroger.com/p/holiday-home-keg-curl-ribbon-silver-metallic/0004122608174?fulfillment=PICKUP
Craft & Hobby,Crayola Bluey Color & Sticker Coloring Book,1 ct,5.99,,0007166202664,https://www.kroger.com/p/crayola-bluey-color-sticker-coloring-book/0007166202664?fulfillment=PICKUP
Craft & Hobby,American Greetings #1 Silver Gift Bag,1 ct,,,0008417285702,https://www.kroger.com/p/american-greetings-1-silver-gift-bag/0008417285702?fulfillment=PICKUP
Home Décor,St. Jude Candle Company Virgin de Guadalupe Scented Candle,1 ct,$2.99,,0081052101401,https://www.kroger.com/p/st-jude-candle-company-virgin-de-guadalupe-scented-candle/0081052101401?fulfillment=PICKUP
Home Décor,Mrs. Meyer's Clean Day Peppermint Room Spray,8 fl oz,$5.99,,0080812411369,https://www.kroger.com/p/mrs-meyer-s-clean-day-peppermint-room-spray/0080812411369?fulfillment=PICKUP
Home Décor,Holiday Home Christmas Microplush Throw Candy Wishes,1 ct,,,0004122697204,https://www.kroger.com/p/holiday-home-christmas-microplush-throw-candy-wishes/0004122697204?fulfillment=PICKUP
Craft & Hobby,American Greetings #13 All Occasion Blue Tissue Paper,8 ct,$2.59,,0060503041620,https://www.kroger.com/p/american-greetings-13-all-occasion-blue-tissue-paper/0060503041620?fulfillment=PICKUP
Home Décor,Holiday Home Christmas Microplush Throw Red Truck,1 ct,,,0004122697207,https://www.kroger.com/p/holiday-home-christmas-microplush-throw-red-truck/0004122697207?fulfillment=PICKUP
Home Décor,Tuscany Candle Cinnamon Coffee Cake Scented Triple Pour Jar Candle,18 oz,,,0064412454587,https://www.kroger.com/p/tuscany-candle-cinnamon-coffee-cake-scented-triple-pour-jar-candle/0064412454587?fulfillment=PICKUP
Home Décor,Tuscany Candle Fall Festival Scented Jar Candle,18 oz,,,0064412456016,https://www.kroger.com/p/tuscany-candle-fall-festival-scented-jar-candle/0064412456016?fulfillment=PICKUP
Home Décor,Mrs. Meyer's Apple Cider Scent Room Freshener,8 fl oz,,,0080812411499,https://www.kroger.com/p/mrs-meyer-s-apple-cider-scent-room-freshener/0080812411499?fulfillment=PICKUP
Home Décor,BIC Rose Gold Edition Multi-Purpose Lighter,1 ct,,,0007033065444,https://www.kroger.com/p/bic-rose-gold-edition-multi-purpose-lighter/0007033065444?fulfillment=PICKUP
Home Décor,Tuscany Candle Cinnamon Scented Jar Candle,18 oz,,,0064412450118,https://www.kroger.com/p/tuscany-candle-cinnamon-scented-jar-candle/0064412450118?fulfillment=PICKUP
Home Décor,Tuscany Candle Woodland Path Scented Triple Pour Jar Candle,18 oz,,,0064412468182,https://www.kroger.com/p/tuscany-candle-woodland-path-scented-triple-pour-jar-candle/0064412468182?fulfillment=PICKUP
Home Décor,Tuscany Candle Vanilla Cinnamon Brulee Scented Jar Candle,18 oz,,,0064412450125,https://www.kroger.com/p/tuscany-candle-vanilla-cinnamon-brulee-scented-jar-candle/0064412450125?fulfillment=PICKUP
Home Décor,Tuscany Candle Forest Fir Scented Jar Candle,18 oz,,,0064412459612,https://www.kroger.com/p/tuscany-candle-forest-fir-scented-jar-candle/0064412459612?fulfillment=PICKUP
Home Décor,Mrs. Meyer's Acorn Spice Scent Room Freshener,8 fl oz,,,0080812411498,https://www.kroger.com/p/mrs-meyer-s-acorn-spice-scent-room-freshener/0080812411498?fulfillment=PICKUP
Home Décor,ST JUDE CANDLE VIRGIN DE GUADALUPE WHI-1 EA -Pack of 12,1 ct,,,0081052101101,https://www.kroger.com/p/st-jude-candle-virgin-de-guadalupe-whi-1-ea-pack-of-12/0081052101101?fulfillment=PICKUP
Home Décor,Febreze Plug Ocean Scented Oil Refills,2 ct,$11.99,,0003700052809,https://www.kroger.com/p/febreze-plug-ocean-scented-oil-refills/0003700052809?fulfillment=PICKUP
Home Décor,Febreze Gain Small Spaces Orginal Air Freshener,2 pk,5.49,,0003700093330,https://www.kroger.com/p/febreze-gain-small-spaces-orginal-air-freshener/0003700093330?fulfillment=PICKUP
Home Décor,Glade Tranquil Lavender & Aloe Room Spray,8 oz,0.30,,0004650002983,https://www.kroger.com/p/glade-tranquil-lavender-aloe-room-spray/0004650002983?fulfillment=PICKUP
