department,product_name,seller_unit,price,discount,upc,url
School & Office,Post-it Notes - Canary Yellow,3 x 3 in,$3.51,,0002120056900,https://www.kroger.com/p/post-it-notes-canary-yellow/0002120056900?fulfillment=PICKUP
School & Office,Zebra F-301 Fine Point Stainless Steel Ball Point Pen - Black,2 pk,$4.99,,0004588827112,https://www.kroger.com/p/zebra-f-301-fine-point-stainless-steel-ball-point-pen-black/0004588827112?fulfillment=PICKUP
School & Office,BIC Xtra Sparkle #2 Mechanical Pencils,24 ct,$4.00,,0007033040696,https://www.kroger.com/p/bic-xtra-sparkle-2-mechanical-pencils/0007033040696?fulfillment=PICKUP
School & Office,Ticonderoga Wood-Cased #2 Pencils - Yellow,24 pk,$6.02,,0007206713924,https://www.kroger.com/p/ticonderoga-wood-cased-2-pencils-yellow/0007206713924?fulfillment=PICKUP
School & Office,Royal Brites White Poster Board,8 pk,$2.99,,0007106424324,https://www.kroger.com/p/royal-brites-white-poster-board/0007106424324?fulfillment=PICKUP
School & Office,BIC Xtra-Strong Mechanical Pencils,24 pk,$9.49,,0007033041714,https://www.kroger.com/p/bic-xtra-strong-mechanical-pencils/0007033041714?fulfillment=PICKUP
School & Office,Avery Standard Weight Sheet Protectors - Clear,10 pk,7.15,,0007771175540,https://www.kroger.com/p/avery-standard-weight-sheet-protectors-clear/0007771175540?fulfillment=PICKUP
School & Office,Sharpie Metallic Fine Silver Point Markers,2 pk,$4.29,,0007164139108,https://www.kroger.com/p/sharpie-metallic-fine-silver-point-markers/0007164139108?fulfillment=PICKUP
School & Office,Pilot G2 Comfort Grip Premium Fine Point Gel Roller Pens - Red,2 pk,$3.26,,0007283831033,https://www.kroger.com/p/pilot-g2-comfort-grip-premium-fine-point-gel-roller-pens-red/0007283831033?fulfillment=PICKUP
School & Office,Avery Removable Color Coding Round Labels - 315 Pack - Multi-Color - 0.75 Inch,0.75 Inch,$7.46,,0007278206733,https://www.kroger.com/p/avery-removable-color-coding-round-labels-315-pack-multi-color-0-75-inch/0007278206733?fulfillment=PICKUP
School & Office,Royal Brites Poster Boards – 3 Pack - White,22 x 28 in,$3.99,,0007106428408,https://www.kroger.com/p/royal-brites-poster-boards-3-pack-white/0007106428408?fulfillment=PICKUP
School & Office,Paper Mate Classic Mechanical Pencils - Assorted,12 pk,$3.29,,0007164117449,https://www.kroger.com/p/paper-mate-classic-mechanical-pencils-assorted/0007164117449?fulfillment=PICKUP
School & Office,Scotch Heavy Duty Shipping Packaging Tape & Dispenser,1 ct,$17.37,,0005113165665,https://www.kroger.com/p/scotch-heavy-duty-shipping-packaging-tape-dispenser/0005113165665?fulfillment=PICKUP
School & Office,Crayola Ultra-Clean Fine Line Washable Markers,10 ct,$8.58,,0007166207852,https://www.kroger.com/p/crayola-ultra-clean-fine-line-washable-markers/0007166207852?fulfillment=PICKUP
School & Office,"Five Star Notebook,11x8.5,100sh,Ast 06206",1,$6.49,,0004310006206,https://www.kroger.com/p/five-star-notebook-11x8-5-100sh-ast-06206/0004310006206?fulfillment=PICKUP
Baby,Dapple Lavender All Purpose Wipes,75 ct,$6.29,,0081110603030,https://www.kroger.com/p/dapple-lavender-all-purpose-wipes/0081110603030?fulfillment=PICKUP
Baby,Johnson's Baby Head-to-Toe Cleansing Cloths,15 ct,$4.52,,0038137116869,https://www.kroger.com/p/johnson-s-baby-head-to-toe-cleansing-cloths/0038137116869?fulfillment=PICKUP
Baby,Huggies Little Movers Size 5 Diapers,,,,0003600053499,https://www.kroger.com/p/huggies-little-movers-size-5-diapers/0003600053499?fulfillment=PICKUP
Baby,Dove Sensitive Skin Hypoallergenic Baby Wipes,63 ct,,,0001111102161,https://www.kroger.com/p/dove-sensitive-skin-hypoallergenic-baby-wipes/0001111102161?fulfillment=PICKUP
Apparel & Accessories,True Grip Winter Fleece Jersey Gloves - Brown,1 ct,$34.65,,0073191909927,https://www.kroger.com/p/true-grip-winter-fleece-jersey-gloves-brown/0073191909927?fulfillment=PICKUP
Apparel & Accessories,L'eggs Silken Mist Silky Sheer Cool Comfort Control Top Sheer Toe,1 ct,$5.49,,0019416498559,https://www.kroger.com/p/l-eggs-silken-mist-silky-sheer-cool-comfort-control-top-sheer-toe/0019416498559?fulfillment=PICKUP
Natural & Organic,Vitaminwater Power-C Dragonfruit Flavored Nutrient Enhanced Water Beverage,20 fl oz,1.25, 4 For $5.00,0078616201000,https://www.kroger.com/p/vitaminwater-power-c-dragonfruit-flavored-nutrient-enhanced-water-beverage/0078616201000?fulfillment=PICKUP
Apparel & Accessories,L'eggs Silken Mist Silky Sheer Cool Comfort Control Top Sheer Toe,1 ct,$5.49,,0019416498560,https://www.kroger.com/p/l-eggs-silken-mist-silky-sheer-cool-comfort-control-top-sheer-toe/0019416498560?fulfillment=PICKUP
"Garden, Patio & Grills",Miracle-Gro Succulent Plant Food,8 fl oz,$15.11,,0007356100531,https://www.kroger.com/p/miracle-gro-succulent-plant-food/0007356100531?fulfillment=PICKUP
Natural & Organic,Organic Zucchini Squash,,$1.10,,0000000094067,https://www.kroger.com/p/organic-zucchini-squash/0000000094067?fulfillment=PICKUP
"Garden, Patio & Grills",Maggie's Farm Natural Insect Repellent,6 oz,$6.49,,0081124902040,https://www.kroger.com/p/maggie-s-farm-natural-insect-repellent/0081124902040?fulfillment=PICKUP
"Garden, Patio & Grills",Pine Mountain Alpine Forest Scented Firelogs,4 ct,$24.99,,0004152500871,https://www.kroger.com/p/pine-mountain-alpine-forest-scented-firelogs/0004152500871?fulfillment=PICKUP
"Garden, Patio & Grills",Raid Fragrance Free Ant & Roach Killer,17.5 oz,$20.41,,0004650011717,https://www.kroger.com/p/raid-fragrance-free-ant-roach-killer/0004650011717?fulfillment=PICKUP
Kitchen & Dining,Pyrex Covered Storage Dish - Clear/Red,2.6 L,$7.69,,0007116004300,https://www.kroger.com/p/pyrex-covered-storage-dish-clear-red/0007116004300?fulfillment=PICKUP
"Garden, Patio & Grills",Betterwood Products Fatwood The Original 100% All Natural Firestarter,1 ct,$28.17,,0002386509984,https://www.kroger.com/p/betterwood-products-fatwood-the-original-100-all-natural-firestarter/0002386509984?fulfillment=PICKUP
"Garden, Patio & Grills",Miracle Gro Orchid Plant Food Mist,8 fl oz,$26.37,,0007356100195,https://www.kroger.com/p/miracle-gro-orchid-plant-food-mist/0007356100195?fulfillment=PICKUP
Kitchen & Dining,Everyday Living Citrus Squeezer,1 ct,$7.99, Buy 1 Get 1 50% Off,0004122672725,https://www.kroger.com/p/everyday-living-citrus-squeezer/0004122672725?fulfillment=PICKUP
Pet,Dog Chow Complete Adult with Real Chicken Dry Dog Food,18.5 lb,$15.99,,0001780014915,https://www.kroger.com/p/dog-chow-complete-adult-with-real-chicken-dry-dog-food/0001780014915?fulfillment=PICKUP
Pet,Luvsome Natural Chicken Dry Cat Food,3.5 lb,4.49,,0001111008732,https://www.kroger.com/p/luvsome-natural-chicken-dry-cat-food/0001111008732?fulfillment=PICKUP
Pet,Purina Prime Bison Bones Chew Stick Dog Treats,7 ct / 11.2 oz,$10.31,,0003810018556,https://www.kroger.com/p/purina-prime-bison-bones-chew-stick-dog-treats/0003810018556?fulfillment=PICKUP
Pet,Purina Beggin' Strips with Bacon & Cheese Flavor Dog Treats,6 oz,$3.69,,0003810053578,https://www.kroger.com/p/purina-beggin-strips-with-bacon-cheese-flavor-dog-treats/0003810053578?fulfillment=PICKUP
Pet,Pedigree Chopped Ground Dinner Turkey Bacon Adult Wet Can Dog Food,13.2 oz,$1.79,,0002310001108,https://www.kroger.com/p/pedigree-chopped-ground-dinner-turkey-bacon-adult-wet-can-dog-food/0002310001108?fulfillment=PICKUP
Pet,Temptations Classics Chicken Adult Cat Treats,16 oz,$8.49,,0002310010755,https://www.kroger.com/p/temptations-classics-chicken-adult-cat-treats/0002310010755?fulfillment=PICKUP
Kitchen & Dining,Everyday Living 3-in-1 Can Opener - Silver,1 ct,$5.49, Buy 1 Get 1 50% Off,0004122668408,https://www.kroger.com/p/everyday-living-3-in-1-can-opener-silver/0004122668408?fulfillment=PICKUP
Pet,Temptations Rockin' Lobster Flavor Cat Treats,3 oz,$17.42,,0002310012189,https://www.kroger.com/p/temptations-rockin-lobster-flavor-cat-treats/0002310012189?fulfillment=PICKUP
Pet,Pedigree Choice Cuts in Gravy Filet Mignon Adult Wet Pouch Dog Food,3.5 oz,$0.99,,0002310011900,https://www.kroger.com/p/pedigree-choice-cuts-in-gravy-filet-mignon-adult-wet-pouch-dog-food/0002310011900?fulfillment=PICKUP
Pet,Blue Buffalo Wilderness Chicken Adult Dry Dog Food,20 lb,$53.99,,0084024313068,https://www.kroger.com/p/blue-buffalo-wilderness-chicken-adult-dry-dog-food/0084024313068?fulfillment=PICKUP
Pet,Sheba Savory Chicken Pate Wet Cat Food,2 ct / 1.3 oz,$1.29,,0002310011020,https://www.kroger.com/p/sheba-savory-chicken-pate-wet-cat-food/0002310011020?fulfillment=PICKUP
Pet,9Lives Ocean Whitefish Dinner Wet Cat Food,5.5 oz,$0.80,,0007910000420,https://www.kroger.com/p/9lives-ocean-whitefish-dinner-wet-cat-food/0007910000420?fulfillment=PICKUP
Pet,9Lives Hearty Cuts With Real Chicken & Fish Wet Cat Food,5.5 oz,$0.80,,0007910000320,https://www.kroger.com/p/9lives-hearty-cuts-with-real-chicken-fish-wet-cat-food/0007910000320?fulfillment=PICKUP
Pet,Fancy Feast Medleys White Chicken Primavera Pate Wet Cat Food,3 oz,$1.19,,0005000096264,https://www.kroger.com/p/fancy-feast-medleys-white-chicken-primavera-pate-wet-cat-food/0005000096264?fulfillment=PICKUP
Pet,Purina ONE SmartBlend Chicken & Rice Formula Natural Dry Adult Dog Food,,,,0001780047568,https://www.kroger.com/p/purina-one-smartblend-chicken-rice-formula-natural-dry-adult-dog-food/0001780047568?fulfillment=PICKUP
Pet,Pedigree Chicken Adult Dry Dog Food,18 lb,15.99,,0002310014357,https://www.kroger.com/p/pedigree-chicken-adult-dry-dog-food/0002310014357?fulfillment=PICKUP
Pet,Beggin' Strips Original Bacon Dog Treats,25 oz,$11.99,,0003810001617,https://www.kroger.com/p/beggin-strips-original-bacon-dog-treats/0003810001617?fulfillment=PICKUP
Pet,Tidy Cats Free & Clean Unscented Clumping Multi-Cat Litter,20 lb,$11.49,,0007023016853,https://www.kroger.com/p/tidy-cats-free-clean-unscented-clumping-multi-cat-litter/0007023016853?fulfillment=PICKUP
Pet,Temptations Classics Tuna Adult Cat Treats,6.3 oz,$3.79,,0002310010517,https://www.kroger.com/p/temptations-classics-tuna-adult-cat-treats/0002310010517?fulfillment=PICKUP
Pet,Pet Pride Variety Mix Lobster Shrimp Crab & Tuna Flavor Cat Food,16 lb,11.79,,0001111003517,https://www.kroger.com/p/pet-pride-variety-mix-lobster-shrimp-crab-tuna-flavor-cat-food/0001111003517?fulfillment=PICKUP
Pet,Temptations Classics Tuna Cat Treats,3 oz,$2.50,,0002310032784,https://www.kroger.com/p/temptations-classics-tuna-cat-treats/0002310032784?fulfillment=PICKUP
Pet,Pup-Peroni Lean Beef Flavor Real Beef Dog Snacks,5.6 oz,3.99,,0007910051022,https://www.kroger.com/p/pup-peroni-lean-beef-flavor-real-beef-dog-snacks/0007910051022?fulfillment=PICKUP
Kitchen & Dining,Everyday Living Acrylic Toothpick Dispenser,1 ct,$2.99, Buy 1 Get 1 50% Off,0004122668499,https://www.kroger.com/p/everyday-living-acrylic-toothpick-dispenser/0004122668499?fulfillment=PICKUP
Kitchen & Dining,Everyday Living Nylon Turner - Black,1 ct,$4.49, Buy 1 Get 1 50% Off,0004122668490,https://www.kroger.com/p/everyday-living-nylon-turner-black/0004122668490?fulfillment=PICKUP
Pet,Purina Beggin' Strips Fun Size Originals Bacon Flavor Dog Treats,6 oz,$3.69,,0003810053303,https://www.kroger.com/p/purina-beggin-strips-fun-size-originals-bacon-flavor-dog-treats/0003810053303?fulfillment=PICKUP
Kitchen & Dining,If You Care No. 4 Size Coffee Filters,100 ct,$4.79,,0077000900114,https://www.kroger.com/p/if-you-care-no-4-size-coffee-filters/0077000900114?fulfillment=PICKUP
Kitchen & Dining,Everyday Living Premium Rolling Pin,1 ct,$9.99, Buy 1 Get 1 50% Off,0004122672712,https://www.kroger.com/p/everyday-living-premium-rolling-pin/0004122672712?fulfillment=PICKUP
Kitchen & Dining,Alltrista Ball Canning Jars,12 ct / 8 oz,$14.99,,0001440081200,https://www.kroger.com/p/alltrista-ball-canning-jars/0001440081200?fulfillment=PICKUP
Kitchen & Dining,Good Cook Roasting Set,1 ct / 15 pc,$14.99, Buy 1 Get 1 50% Off,0007675323801,https://www.kroger.com/p/good-cook-roasting-set/0007675323801?fulfillment=PICKUP
Kitchen & Dining,ATA Retail Jumbo Bamboo Skewers - 50 Pack,12 in,,,0063711810377,https://www.kroger.com/p/ata-retail-jumbo-bamboo-skewers-50-pack/0063711810377?fulfillment=PICKUP
Kitchen & Dining,GoodCook Meal Prep Two-Compartment Food Storage Containers - Turquoise,10 pk,$12.99,,0007675310784,https://www.kroger.com/p/goodcook-meal-prep-two-compartment-food-storage-containers-turquoise/0007675310784?fulfillment=PICKUP
Kitchen & Dining,Taylor Instant Read Digital Thermometer,1 ct,$12.99, Buy 1 Get 1 50% Off,0007778403806,https://www.kroger.com/p/taylor-instant-read-digital-thermometer/0007778403806?fulfillment=PICKUP
Kitchen & Dining,Everyday Living Peeler - Black,1 ct,$4.49, Buy 1 Get 1 50% Off,0004122668454,https://www.kroger.com/p/everyday-living-peeler-black/0004122668454?fulfillment=PICKUP
Kitchen & Dining,Everyday Living Chrome Potato Masher,1 ct,$4.35,,0004122668496,https://www.kroger.com/p/everyday-living-chrome-potato-masher/0004122668496?fulfillment=PICKUP
Kitchen & Dining,Ata Retail LaMi Sink Fresh 12 Count,12 ct,$5.49,,0063711810300,https://www.kroger.com/p/ata-retail-lami-sink-fresh-12-count/0063711810300?fulfillment=PICKUP
Kitchen & Dining,Morton Himalayan Pink Salt Grinder,2.5 oz,3.00, 2 For $6.00,0002460002190,https://www.kroger.com/p/morton-himalayan-pink-salt-grinder/0002460002190?fulfillment=PICKUP
Kitchen & Dining,ATA Retail Deluxe Can Opener - Black,1 ct,,,0073304605949,https://www.kroger.com/p/ata-retail-deluxe-can-opener-black/0073304605949?fulfillment=PICKUP
Kitchen & Dining,Everyday Living Plastic Medium Bowl,7 qt,,,0004122668405,https://www.kroger.com/p/everyday-living-plastic-medium-bowl/0004122668405?fulfillment=PICKUP
Kitchen & Dining,Rubbermaid Simply Pour Pitcher - Clear/Red,1 gal,5.99,,0007169152906,https://www.kroger.com/p/rubbermaid-simply-pour-pitcher-clear-red/0007169152906?fulfillment=PICKUP
"Garden, Patio & Grills",Miracle-Gro Potting Mix,16 qt,$24.73,,0003224756863,https://www.kroger.com/p/miracle-gro-potting-mix/0003224756863?fulfillment=PICKUP
Kitchen & Dining,Ziploc Mini Square One-Press Seal Containers & Lids - 8 Pack,4 fl oz,$3.00,,0002570070931,https://www.kroger.com/p/ziploc-mini-square-one-press-seal-containers-lids-8-pack/0002570070931?fulfillment=PICKUP
"Garden, Patio & Grills",Raid Yard Guard Aerosol Mosquito Fogger,16 oz,$9.49,,0004650001601,https://www.kroger.com/p/raid-yard-guard-aerosol-mosquito-fogger/0004650001601?fulfillment=PICKUP
"Garden, Patio & Grills",HD Designs Outdoors LED Ceramic Ghost - White,18 in,,,0004122670600,https://www.kroger.com/p/hd-designs-outdoors-led-ceramic-ghost-white/0004122670600?fulfillment=PICKUP
"Garden, Patio & Grills",Combat Max Ant Killing Gel,0.95 oz,$5.49,,0002340097306,https://www.kroger.com/p/combat-max-ant-killing-gel/0002340097306?fulfillment=PICKUP
"Garden, Patio & Grills",Off! Deep Woods Insect Repellent Spray,6 fl oz,$8.49,,0004650021845,https://www.kroger.com/p/off-deep-woods-insect-repellent-spray/0004650021845?fulfillment=PICKUP
"Garden, Patio & Grills",Hot Shot Ant Roach & Spider Fragrance-free Killer Spray Twin Pack,2 ct,$8.49,,0007112126780,https://www.kroger.com/p/hot-shot-ant-roach-spider-fragrance-free-killer-spray-twin-pack/0007112126780?fulfillment=PICKUP
"Garden, Patio & Grills",Kingsford Signature Flavors with Garlic Onion and Paprika Wood Pellets,17 lb,18.99,,0004460032599,https://www.kroger.com/p/kingsford-signature-flavors-with-garlic-onion-and-paprika-wood-pellets/0004460032599?fulfillment=PICKUP
"Garden, Patio & Grills",CLIPPER Reusable Lighters,3 pk,$4.29,,0009158551750,https://www.kroger.com/p/clipper-reusable-lighters/0009158551750?fulfillment=PICKUP
"Garden, Patio & Grills",Kingsford Signature Flavors with Garlic Onion and Paprika Charcoal Briquettes,8 lb,$10.99,,0004460032600,https://www.kroger.com/p/kingsford-signature-flavors-with-garlic-onion-and-paprika-charcoal-briquettes/0004460032600?fulfillment=PICKUP
"Garden, Patio & Grills",Off! Family Care Smooth & Dry Insect Repellent,2 pk / 4 oz,$15.99,,0004650070279,https://www.kroger.com/p/off-family-care-smooth-dry-insect-repellent/0004650070279?fulfillment=PICKUP
"Garden, Patio & Grills",Hot Shot Ant Roach & Spider Killer Spray,17.5 oz,$17.75,,0007112196782,https://www.kroger.com/p/hot-shot-ant-roach-spider-killer-spray/0007112196782?fulfillment=PICKUP
Candy,M&Ms Milk Chocolate Minis Tube,1.08 Oz,$1.49,,0004000000237,https://www.kroger.com/p/m-ms-milk-chocolate-minis-tube/0004000000237?fulfillment=PICKUP
"Garden, Patio & Grills",Zippo Lighter Fluid,12 Oz,$5.59,,0004168930122,https://www.kroger.com/p/zippo-lighter-fluid/0004168930122?fulfillment=PICKUP
"Garden, Patio & Grills",Kingsford Signature Flavors with Basil Sage and Thyme Charcoal Briquettes,8 lb,$33.12,,0004460032602,https://www.kroger.com/p/kingsford-signature-flavors-with-basil-sage-and-thyme-charcoal-briquettes/0004460032602?fulfillment=PICKUP
Candy,Reese's Minis Unwrapped Milk Chocolate & Peanut Butter Candy,7.6 oz,3.99,,0003400047056,https://www.kroger.com/p/reese-s-minis-unwrapped-milk-chocolate-peanut-butter-candy/0003400047056?fulfillment=PICKUP
Candy,ICE BREAKERS iCE CUBES Peppermint Flavored Sugar Free Chewing Gum Bottle,40 pieces / 3.24 oz,$3.99,,0003400000843,https://www.kroger.com/p/ice-breakers-ice-cubes-peppermint-flavored-sugar-free-chewing-gum-bottle/0003400000843?fulfillment=PICKUP
"Garden, Patio & Grills",Off! Family Care Dry Insect Repellent Aerosol Spray,4 oz,$8.49,,0004650022154,https://www.kroger.com/p/off-family-care-dry-insect-repellent-aerosol-spray/0004650022154?fulfillment=PICKUP
Candy,Life Savers Wint-O-Green Breath Mints Hard Candy Bag,6.25 oz,$2.59,,0001900008504,https://www.kroger.com/p/life-savers-wint-o-green-breath-mints-hard-candy-bag/0001900008504?fulfillment=PICKUP
Candy,Extra Sweet Watermelon Sugar Free Chewing Gum,15 ct,$1.59,,0002200000838,https://www.kroger.com/p/extra-sweet-watermelon-sugar-free-chewing-gum/0002200000838?fulfillment=PICKUP
Candy,JOLLY RANCHER Assorted Fruit Flavored Hard Candy Bag,1 bag / 14 oz,$4.29,,0001070055686,https://www.kroger.com/p/jolly-rancher-assorted-fruit-flavored-hard-candy-bag/0001070055686?fulfillment=PICKUP
Candy,Wrigley's Doublemint Chewing Gum,15 ct,$1.69,,0002200000666,https://www.kroger.com/p/wrigley-s-doublemint-chewing-gum/0002200000666?fulfillment=PICKUP
Candy,Kinder Bueno Crispy Creamy Chocolate Bars,4 ct / 0.75 oz,$2.49,,0000980055400,https://www.kroger.com/p/kinder-bueno-crispy-creamy-chocolate-bars/0000980055400?fulfillment=PICKUP
Candy,M&M's Milk Chocolate Candy Share Size,3.14 oz,$2.39,,0004000000431,https://www.kroger.com/p/m-m-s-milk-chocolate-candy-share-size/0004000000431?fulfillment=PICKUP
Candy,Five Peppermint Cobalt Gum,35 ct,$4.49,,0002200001789,https://www.kroger.com/p/five-peppermint-cobalt-gum/0002200001789?fulfillment=PICKUP
Candy,Hubba Bubba Bubble Gum Tape Christmas Candy Chewing Gum,2 oz,1.25, 4 For $5.00,0002200029313,https://www.kroger.com/p/hubba-bubba-bubble-gum-tape-christmas-candy-chewing-gum/0002200029313?fulfillment=PICKUP
